Title,Published_date,Views,Likes,Categories,Comments,Category_id,Source,Title_id
Most Futuristic Christmas Tree!,2025-03-22,1750702,119787,Science & Technology,765,28,YoutubeAPI,29
I tested the 14 most OVERKILL Smartphone Gadgets,2025-03-22,3357356,89144,Science & Technology,2860,28,YoutubeAPI,30
The Most CUSTOMISABLE Phone Case!,2025-03-22,4175433,297388,Science & Technology,1370,28,YoutubeAPI,31
I built the Dream Smart Bedroom!,2025-03-22,3803019,124224,Science & Technology,6270,28,YoutubeAPI,32
I built the Dream Office Setup!,2025-03-22,3976481,143331,Science & Technology,5840,28,YoutubeAPI,33
Smartest Robot Vacuum EVER,2025-03-22,707656,46662,Science & Technology,426,28,YoutubeAPI,34
The BEST Smartphones of 2024!,2025-03-22,4906273,169879,Science & Technology,11067,28,YoutubeAPI,35
Can you hear this!?,2025-03-22,6780358,471258,Science & Technology,15336,28,YoutubeAPI,36
I built the DREAM Smart Living Room!,2025-03-22,4971513,164787,Science & Technology,8018,28,YoutubeAPI,37
They put AI...into a Lamp...,2025-03-22,925003,53692,Science & Technology,666,28,YoutubeAPI,38
I bought every iPad EVER!,2025-03-22,4661842,140674,Science & Technology,6496,28,YoutubeAPI,39
I built the DREAM Gaming Setup!,2025-03-22,4483002,194494,Science & Technology,8731,28,YoutubeAPI,40
The Smallest Microscope in the World!,2025-03-22,14204588,772275,Science & Technology,2339,28,YoutubeAPI,41
I tested the Craziest Xiaomi Gadgets!,2025-03-22,10880392,276256,Science & Technology,10462,28,YoutubeAPI,42
I bought my Dream House!,2025-03-22,4056676,209352,Science & Technology,11535,28,YoutubeAPI,43
My last video here,2025-03-22,4911022,357076,Science & Technology,25354,28,YoutubeAPI,44
I bought the most BEAUTIFUL Phones on the Internet!,2025-03-22,4897133,156329,Science & Technology,6786,28,YoutubeAPI,45
The TRIPLE FOLDING phone has a Problem.,2025-03-22,4599070,125205,Science & Technology,6534,28,YoutubeAPI,46
13 Most EMBARRASSING Tech Fails of all time.,2025-03-22,4731137,142434,Science & Technology,5126,28,YoutubeAPI,47
Controlling a Bird With My Phone,2025-03-22,4698397,277085,Science & Technology,1343,28,YoutubeAPI,48
Why Google Search is Falling Apart.,2025-03-22,4122076,199013,Science & Technology,16270,28,YoutubeAPI,49
"Kathua Encounter LIVE: Massive Encounter In J&K | Joint Operation By Army, Cops And Paramilitary",2025-03-22,756,16,News & Politics,0,25,YoutubeAPI,50
CM Yogi Press Conference Live: Yogi Adityanath Government Competes 8 Years Of Governance | Yogi Live,2025-03-22,362,11,News & Politics,0,25,YoutubeAPI,51
Rajya Sabha LIVE: Heated Debate In Rajya Sabha | Budget Session  |WAQF Bill | Opposition Vs BJP |,2025-03-22,811,8,News & Politics,0,25,YoutubeAPI,52
Anti-Delimitation Meeting News LIVE: Oppn Leaders Gather In Chennai for Anti-Delimitation Meeting,2025-03-22,1434,14,News & Politics,0,25,YoutubeAPI,53
Rajya Sabha LIVE: | Budget Session |WAQF Bill | Opposition Vs BJP |India Today,2025-03-22,68,1,News & Politics,0,25,YoutubeAPI,54
"Cash Found At Delhi High Court Judge Yashwant Varma's House, Scandal Raised In Rajya Sabha",2025-03-22,632,8,News & Politics,0,25,YoutubeAPI,55
Top Hamas Political Leader Killed In Israeli Strikes On Key South Gaza Hospital,2025-03-22,69,4,News & Politics,0,25,YoutubeAPI,56
Manus AI vs Chat GPT Which is REALLY Better for You,2025-03-22,26,3,News & Politics,0,25,YoutubeAPI,57
"Karnataka Sex Scandal: Honey Trap Rocks Congress, Rajanna To Meet DGP | India Today",2025-03-22,118,1,News & Politics,0,25,YoutubeAPI,58
Rajya Sabha LIVE: | Budget Session |WAQF Bill | Opposition Vs BJP |India Today,2025-03-22,289,9,News & Politics,3,25,YoutubeAPI,54
Diplomacy In The Age Of Disruptions: EAM S Jaishankar Speech At Business Today MindRush 2025,2025-03-22,677,10,News & Politics,0,25,YoutubeAPI,59
Lok Sabha Live: Parliament Budget Session 2025 | WAQF (Amendment) Bill | Rahul Gandhi In Lok Sabha,2025-03-22,0,2,News & Politics,0,25,YoutubeAPI,60
Nagpur Riot Mastermind Fahim's House Faces Demolition Despite Supreme Court Curbs | India Today,2025-03-22,1087,34,News & Politics,21,25,YoutubeAPI,61
Lok Sabha Live: Parliament Budget Session 2025 | WAQF (Amendment) Bill | Rahul Gandhi In Lok Sabha,2025-03-22,297,8,News & Politics,0,25,YoutubeAPI,60
"Kunal Kamra's Modified Song Sparks Controversy, Shiv Sena Workers Vandalise Comedy Club",2025-03-22,2205,17,News & Politics,15,25,YoutubeAPI,62
LIVE: Visuals Of Burnt Pile Of Cash At Delhi High Court Judge Yashwant Varma's Residence,2025-03-22,2731,28,News & Politics,0,25,YoutubeAPI,63
BREAKING LIVE: Torn Currency Near Delhi High Court Judge Yashwant Varma's Residence | India Today,2025-03-22,1695,8,News & Politics,0,25,YoutubeAPI,64
Unaccounted Cash Found At Judge's Residence: Rajya Sabha Meeting Called By VP Dhankar,2025-03-22,1267,18,News & Politics,2,25,YoutubeAPI,65
"Exclusive Details Of Massive Encounter In Kathua: Joint Operation By Army, Cops And Paramilitary",2025-03-22,4096,76,News & Politics,1,25,YoutubeAPI,66
"Israel Vs Gaza War LIVE: Israel Begins Ground Invasion In Gaza, Captures Key Corridor | Israel War",2025-03-22,2001,16,News & Politics,0,25,YoutubeAPI,67
Mumbai's Habitat Comedy Club Vandalised Over Kunal Kamra's Joke On Eknath Shinde | India Today,2025-03-22,3939,57,News & Politics,42,25,YoutubeAPI,68
"Nagpur Curfew Lifted After Mob Violence Reduces, Fadnavis Claims Peace Restored | India Today",2025-03-22,886,3,News & Politics,0,25,YoutubeAPI,69
"Terrorists Target Civilians In Jammu's Kathua: Child Injured, Family Escapes Kidnapping",2025-03-22,1675,24,News & Politics,0,25,YoutubeAPI,70
Samajwadi Party MP Ramji Lal Suman's Controversial Claim: Rana Sanga Invited Babur To India,2025-03-22,2423,19,News & Politics,6,25,YoutubeAPI,71
Shiv Sena Workers Vandalise Habitat Comedy Club In Mumbai For Hosting Kunal Kamra's Show | #shorts,2025-03-22,368,15,News & Politics,1,25,YoutubeAPI,72
Kunal Kamra's Jibe At Eknath Shinde: Shiv Sena's Youth Wing Yuva Sena Burn Kunal's Photograph,2025-03-22,1596,17,News & Politics,10,25,YoutubeAPI,73
"Cash Controversy: Judge Varma's Transfer And Probe Panel Formed, Varma Cries Foul | India Today",2025-03-22,3571,17,News & Politics,15,25,YoutubeAPI,74
"Southern States Unite Against Proposed Delimitation Exercise, BJP Reiterates Attack On Opposition",2025-03-22,1793,15,News & Politics,23,25,YoutubeAPI,75
Shiv Sena And UBT Sena Clash Over Kunal Kamra's Comments And Subsequent Protests | India Today,2025-03-22,2550,18,News & Politics,25,25,YoutubeAPI,76
Kunal Kamra's Controversial Remarks On Eknath Shinde Sparks Vandalism In Mumbai | India Today,2025-03-22,2153,14,News & Politics,7,25,YoutubeAPI,77
"Kunal Kamra's 'Gaddar' Joke Sparks Vandalism In Maharashtra, Shiv Sena Workers Detained By Police",2025-03-22,1922,11,News & Politics,11,25,YoutubeAPI,78
Kunal Kamra Controversy LIVE: Kunal Kamra Remark On Eknath Shinde That Led To Hotel Vandalism,2025-03-22,8769,27,News & Politics,0,25,YoutubeAPI,79
Canada's PM Mark Carney And Opposition Leader Pierre Poilievre On Snap Election And Trump | #shorts,2025-03-22,405,17,News & Politics,0,25,YoutubeAPI,80
Kunal Kamra's Joke On Eknath Shinde | Shiv Sena MLA Demands Kamra's Apology To Shinde | #shorts,2025-03-22,4550,80,News & Politics,22,25,YoutubeAPI,81
"Samajwadi Party MP's Vexed Statement On Rajput King, Akhilesh Yadav Backs Controversial Statement",2025-03-22,183,3,News & Politics,1,25,YoutubeAPI,82
Nagpur Riots News LIVE: CM Fadnavis Warns Of Bulldozer Action | Nagpur Rioters Will Pay For Damages,2025-03-22,4095,31,News & Politics,1,25,YoutubeAPI,83
Supreme Court Releases Evidence Of Cash Haul At Delhi HC Judge Yashwant Varma's Home | India Today,2025-03-22,1750,12,News & Politics,4,25,YoutubeAPI,84
Delhi High Court Judge Yashwant Varma Cash Row: Delhi HC Justice Submits Reports To CJI | Delhi News,2025-03-22,5135,25,News & Politics,3,25,YoutubeAPI,85
"Nagpur Curfew Lifted After 7 Days of Communal Clashes, Fadnavis Claims Peace | India Today",2025-03-22,5925,17,News & Politics,3,25,YoutubeAPI,86
BREAKING LIVE: Torn Currency Near Delhi High Court Judge Yashwant Varma's Residence | India Today,2025-03-22,8627,25,News & Politics,4,25,YoutubeAPI,64
"Kunal Kamra Row LIVE: Kunal Kamra's Jokes On Eknath Shinde Spark Row, Sena Workers Vandalise Venue",2025-03-22,4096,12,News & Politics,0,25,YoutubeAPI,87
"Israel Vs Gaza War LIVE: Israel Begins Ground Invasion In Gaza, Captures Key Corridor | Israel War",2025-03-22,14865,103,News & Politics,6,25,YoutubeAPI,67
Supreme Court Releases Reports On Unaccounted Cash Found At Delhi HC Judge's Residence | India Today,2025-03-22,2907,12,News & Politics,16,25,YoutubeAPI,88
Israel-Gaza War LIVE: Israel Begins 'Limited Ground Operation' In Northern Gaza After Strikes,2025-03-22,3257,30,News & Politics,0,25,YoutubeAPI,89
LIVE: CBI Ends Sushant Singh Rajput Death Case Investigation; Truth Finally Out? | India Today,2025-03-22,5721,15,News & Politics,0,25,YoutubeAPI,90
LIVE: Visuals Of Burnt Pile Of Cash At Delhi High Court Judge Yashwant Varma's Residence,2025-03-22,3269,11,News & Politics,1,25,YoutubeAPI,63
"Kunal Kamra's Joke On Eknath Shinde, Sena Workers Vandalise Habitat Comedy Club And Threaten Kamra",2025-03-22,19747,154,News & Politics,156,25,YoutubeAPI,91
"LIVE US Prez Donald Trump Makes Big Move, Signs Executive Order To Eliminate Education Department",2025-03-22,1860,9,News & Politics,0,25,YoutubeAPI,92
Maha CM Fadnavis' Stern Warning To Nagpur Rioters: Bulldozers Will Run If Required  | India Today,2025-03-22,1217,10,News & Politics,4,25,YoutubeAPI,93
Swami Gaur Gopal Das LIVE:  Swami Gaur Gopal Das' Decodes Corporate Lifestyle | India Today LIVE,2025-03-22,1475,30,News & Politics,0,25,YoutubeAPI,94
Mattel has a new cannibal doll?,2025-03-22,20229,2207,News & Politics,245,25,YoutubeAPI,95
Assassin's Creed is going woke too?!,2025-03-22,51581,4558,News & Politics,304,25,YoutubeAPI,96
Karma is REAL for Alec Baldwin,2025-03-22,149246,11333,News & Politics,1122,25,YoutubeAPI,97
"Trump and Tesla Win, Kanye and Diddy Lose, and Alec Baldwin Gets Roasted",2025-03-22,127670,5344,News & Politics,579,25,YoutubeAPI,98
'Severance' is the BEST show on TV right now,2025-03-22,29255,2168,News & Politics,62,25,YoutubeAPI,99
Karoline Leavitt addresses the controversy over the DOE,2025-03-22,101760,10228,News & Politics,324,25,YoutubeAPI,100
Make TV Characters Great Again!,2025-03-22,102940,3985,News & Politics,683,25,YoutubeAPI,101
Jasmine Crockett's SICKENING birthday wish,2025-03-22,36158,3459,News & Politics,414,25,YoutubeAPI,102
James Carville says Democrats should apologize for being so stupid,2025-03-22,59613,5595,News & Politics,204,25,YoutubeAPI,103
"""Severance"" Is The BEST Show On Television Right Now",2025-03-22,57357,1980,News & Politics,405,25,YoutubeAPI,104
Bill Burr has no idea what he's talking about,2025-03-22,74544,4567,News & Politics,557,25,YoutubeAPI,105
Jasmine Crockett Is Trying To Be The New AOC,2025-03-22,30585,1433,News & Politics,330,25,YoutubeAPI,106
The Tesla attacks make NO SENSE,2025-03-22,40355,4361,News & Politics,312,25,YoutubeAPI,107
The Left’s ASSAULT On Musk Continues…,2025-03-22,174908,6179,News & Politics,1396,25,YoutubeAPI,108
The Case For Derek Chauvin | Episode 2: The Incident,2025-03-22,30721,4210,News & Politics,348,25,YoutubeAPI,109
Tim Walz is CELEBRATING Tesla's decline?!,2025-03-22,84778,7017,News & Politics,629,25,YoutubeAPI,110
Chuck Schumer continues to defend his actions,2025-03-22,104451,6840,News & Politics,279,25,YoutubeAPI,111
Democrats Have Started Attacking EACH OTHER!?,2025-03-22,75972,3345,News & Politics,438,25,YoutubeAPI,112
Even Bernie Sanders knows there's no support for the Dems,2025-03-22,130638,8504,News & Politics,641,25,YoutubeAPI,113
Tesla Is Being VICTIMIZED By The Violent Left,2025-03-22,45734,1976,News & Politics,658,25,YoutubeAPI,114
"Tesla is being targeted, and FOR WHAT?!",2025-03-22,28614,3056,News & Politics,198,25,YoutubeAPI,115
Facts in the George Floyd Footage REVEALED,2025-03-22,102555,3361,News & Politics,1238,25,YoutubeAPI,116
Ukraine will NEVER agree to this,2025-03-22,34562,3028,News & Politics,410,25,YoutubeAPI,117
The JFK files are FINALLY being released,2025-03-22,41742,3558,News & Politics,255,25,YoutubeAPI,118
JFK conspiracy theories continue to run wild!,2025-03-22,37783,2852,News & Politics,613,25,YoutubeAPI,119
NASA Astronauts Return Home After NINE MONTHS Stuck In Space,2025-03-22,46210,2132,News & Politics,380,25,YoutubeAPI,120
Why Chuck Schumer didn't sign on to the filibuster,2025-03-22,146234,9395,News & Politics,239,25,YoutubeAPI,121
'The View' Hosts RIP Into Chuck Schumer,2025-03-22,55290,2063,News & Politics,214,25,YoutubeAPI,122
Putin DISRESPECTED President Trump,2025-03-22,174955,10406,News & Politics,890,25,YoutubeAPI,123
"NASA Astronauts Return, Trump Brokers Putin CEASEFIRE?!",2025-03-22,183594,5643,News & Politics,1072,25,YoutubeAPI,124
This is AMERICA! She can say whatever she wants,2025-03-22,158286,9563,News & Politics,389,25,YoutubeAPI,125
Stephen Miller DESTROYS CNN host over the Alien Enemies Act,2025-03-22,119534,15324,News & Politics,435,25,YoutubeAPI,126
So what really was the ruling BEFORE the flights left for Venezuela?,2025-03-22,224693,8940,News & Politics,770,25,YoutubeAPI,127
President Trump Will Hold Iran Accountable For ANY Future Houthi Attacks,2025-03-22,59563,2463,News & Politics,547,25,YoutubeAPI,128
France wants the Statue of Liberty back?!,2025-03-22,87678,10468,News & Politics,657,25,YoutubeAPI,129
Making America SAFE Again By Invoking The Alien Enemies Act,2025-03-22,113241,4850,News & Politics,489,25,YoutubeAPI,130
The Case For Derek Chauvin | Episode 1: The Background,2025-03-22,24376,2886,News & Politics,248,25,YoutubeAPI,131
Floyd & Chauvin: What the Media Never Told You,2025-03-22,141025,5384,News & Politics,1668,25,YoutubeAPI,132
Dems need to get off of TikTok and focus on policy issues,2025-03-22,30843,3201,News & Politics,84,25,YoutubeAPI,133
Did Jasmine Crockett really just say that?,2025-03-22,92112,5377,News & Politics,451,25,YoutubeAPI,134
No more TikTok dancing for the WVU football team,2025-03-22,54442,3865,News & Politics,59,25,YoutubeAPI,135
Don Lemon Just INSULTED Black Americans,2025-03-22,118343,3866,News & Politics,519,25,YoutubeAPI,136
This is how casually we should treat America’s enemies,2025-03-22,195995,15287,News & Politics,466,25,YoutubeAPI,137
President Trump WILL NOT Tolerate Houthi Attacks On American Vessels,2025-03-22,54197,2621,News & Politics,268,25,YoutubeAPI,138
Dylan Mulvaney is just mocking REAL women,2025-03-22,300367,27709,News & Politics,1077,25,YoutubeAPI,139
"Trump SOARS in Polling, UNLEASHES On Houthis!",2025-03-22,301556,10296,News & Politics,1238,25,YoutubeAPI,140
The left needs to start picking their battles if they want success,2025-03-22,132612,9521,News & Politics,364,25,YoutubeAPI,141
People have lost their sense of humor,2025-03-22,67423,6357,News & Politics,214,25,YoutubeAPI,142
Gavin Newsom's new view on men in women's sports,2025-03-22,77590,6801,News & Politics,180,25,YoutubeAPI,143
"Newsom Tries Podcasting, NASA Tries a Moon Landing, and Florida Tries Murder for Hire",2025-03-22,102280,3538,News & Politics,344,25,YoutubeAPI,144
Laal Ferrari (Video): Amruta Fadnavis | Feat. Sanam Johar & Shruti Sinha | Aditya Dev | T-Series,2025-03-22,28697,1781,Music,195,10,YoutubeAPI,145
Ye Chola Maa Tera Chola (Full Bhajan)🙏: Sachet - Parampara | Payal Dev | Manoj M | Navratri Special,2025-03-22,47084,25824,Music,2564,10,YoutubeAPI,146
Govind Girdhari (Full Audio) : Amit Gupta | Raaj Aashoo | Kaushal Kishore | T-Series,2025-03-22,7418,298,Music,57,10,YoutubeAPI,147
"AIRLIFT (Movie Clip #7): ""Crossing the Border Scene"" | Akshay Kumar | Nimrat Kaur",2025-03-22,42937,977,Music,100,10,YoutubeAPI,148
Mera Intezaar Karna (Behind The Scenes): Laqshay Kapoor Ft. Simran Dhanwani | Bhushan Kumar,2025-03-22,11908,242,Music,29,10,YoutubeAPI,149
"Aashiqui Aa Gayi (Lofi Flip) | Radhe Shyam | Prabhas, Pooja Hegde | Arijit Singh | IAMPRATHEEK",2025-03-22,83229,3980,Music,276,10,YoutubeAPI,150
"Expression Says it All💔: Dhanashree Verma | Dekha Ji Dekha Maine | Jaani, Bunny",2025-03-22,54825,1395,Music,41,10,YoutubeAPI,151
RAAT (Lyrical Video): SHEN B | NEW HINDI SONG | T-SERIES,2025-03-22,65983,1709,Music,161,10,YoutubeAPI,152
Shopping List (Full Audio): Leo Grewal | Yo Yo Honey Singh | Leonization | Bhushan Kumar,2025-03-22,46034,2607,Music,193,10,YoutubeAPI,153
"Dil Dooba (Indo House Mix): Akshay Kumar, Aishwarya Rai | Sonu Nigam, Shreya Ghoshal | Hermus",2025-03-22,53907,1731,Entertainment,122,24,YoutubeAPI,154
BHAMAI (Behind The Scenes): Naezy | Sana Makbul | EP Fateh | Bhushan Kumar,2025-03-22,14599,528,Music,57,10,YoutubeAPI,155
"Beparwaiyaan (Lyrical Video): Digvijay Rathee, Shefali Bagga | IP Singh,Rajarshi,Amar J | Faridkot",2025-03-22,69687,2030,Music,191,10,YoutubeAPI,156
"Yaariyan: Love Me Thoda Aur - Trending Version | Arijit Singh | Himansh K, Rakul P | Divya Khossla",2025-03-22,75019,2670,Music,200,10,YoutubeAPI,157
"Dekha Ji Dekha Maine💔: Jo Kuch Maine Dekha💔 | Dhanashree Verma | Jaani, Bunny",2025-03-22,126307,2546,Music,113,10,YoutubeAPI,158
"Artiste (Audio Jukebox) - Hindi | Santosh Kalwacherla, Krisheka Patel | Ratanrishi | James K",2025-03-22,10867,219,Music,29,10,YoutubeAPI,159
Artiste: You & Me Not Same (Audio) | Santosh | Krisheka | Lipsika | Soniya | Suresh B,2025-03-22,3963,69,Music,24,10,YoutubeAPI,160
"Artiste: Roye Har Pal Dil Ye (Audio) | Santosh | Krisheka | Soniya | Suresh B | James K,Ratanrishi",2025-03-22,3883,84,Music,15,10,YoutubeAPI,161
Artiste: Chhoolu Chhoolu (Audio) | Santosh Kalwacherla | Krisheka | Suresh B | Anirban R | Nishant S,2025-03-22,3716,91,Music,30,10,YoutubeAPI,162
"Be Happy: Raja (Song) | Abhishek A Bachchan | Inayat | Harsh | Vishal Dadlani, Jatinder S, Pranav V",2025-03-22,80991,3339,Music,255,10,YoutubeAPI,163
Ziddi Girls: Madhosh Samaa (Lyrical Video) | Nayantara Bhatkal | Aditya N. | Chakori Dwivedi,2025-03-22,4100,91,Music,24,10,YoutubeAPI,164
Tera Mera Pyaar😍 Song With Tulsi Kumar & Aditya A,2025-03-22,24591,819,Music,25,10,YoutubeAPI,165
"ANIMAL (Dialogue): ""I WANT A WAR! - Maaregi Na?"" Ranbir Kapoor | Rashmika Mandanna | Sandeep V",2025-03-22,50416,1416,Music,11,10,YoutubeAPI,166
"Tera Mera Pyaar (Video Song): Tulsi Kumar, Aditya A | Bhushan Kumar",2025-03-22,2153949,54802,Music,3368,10,YoutubeAPI,167
"Yaariyan: Meri Maa - KK Version (Lyrics) | K.K. | Himansh K, Rakul P | Divya Khossla | Pritam",2025-03-22,70571,2663,Music,212,10,YoutubeAPI,168
"Khadaan (Official Trailer): Aly Goni, Karanvir Bohra, Rebecca Anand, Jinal Joshi, Divya Sharma",2025-03-22,57291,664,Music,53,10,YoutubeAPI,169
"CRAZXY: Mitron Maidaan (Lyrical) | Sohum Shah | Babbu Maan, Ashim Kemson | Harshavardhan Rameshwar",2025-03-22,6671,415,Music,76,10,YoutubeAPI,170
"ANIMAL (Dialogue): ""Shadi Mein Dar Hona Chahiye❗"" Ranbir Kapoor | Rashmika Mandanna | Sandeep Vanga",2025-03-22,32569,1238,Music,15,10,YoutubeAPI,171
"Dupahiya: Saiyaan Ka Chumma (Lyrics) | Bhuvan Arora, Shivani Raghuvanshi | Bhavya Pandit,Somesh Saha",2025-03-22,15846,252,Music,51,10,YoutubeAPI,172
Dekha Ji Dekha Maine💔: Dhanashree Verma | Ishwak Singh | Jaani | Jyoti Nooran | #YTShortsIndia,2025-03-22,69795,1651,Music,65,10,YoutubeAPI,173
"Dekha Ji Dekha Maine (Video Song) | Dhanashree Verma, Ishwak S | Jaani, Jyoti Nooran | Bhushan Kumar",2025-03-22,4271229,113577,Music,8346,10,YoutubeAPI,174
"Yaariyan: Allah Waariyan - Trending Version (Lyrics) | Himansh K,Rakul P | Divya Khossla | Shafqat A",2025-03-22,20665,713,Music,91,10,YoutubeAPI,175
Glimpse of Mahadeva Shastri: Om Namah Shivaya Song 🔥❤️#ytshorts #kannappa,2025-03-22,14361,609,Music,24,10,YoutubeAPI,176
Glimpse of Mahadeva Shastri – Om Namah Shivaya Song | Kannappa - Hindi | Vishnu Manchu | Mohan Babu,2025-03-22,2002406,4782,Music,343,10,YoutubeAPI,177
"Ziddi Girls: Dhaage (Song) | Nayantara Bhatkal | Aditya N. | IP Singh, Madhubanti Bagchi | Chakori",2025-03-22,1069985,22472,Music,1118,10,YoutubeAPI,178
"Pintu Ki Pappi: Shivoham (Lyrics) | Ganesh Acharya | Shushant | Shiv Hare | Shafaat | Kumar N, Rahul",2025-03-22,9488,268,Music,49,10,YoutubeAPI,179
Forever Mithoon (Video Jukebox) | Bollywood Love Songs | Non Stop Hits | T-Series,2025-03-22,183374,3949,Music,114,10,YoutubeAPI,180
"Chumma (Remix): Pawan Singh | DJ Esha, DJ Star | Rajkummar Rao, Triptii Dimri | Sachin-Jigar",2025-03-22,54030,2885,Music,311,10,YoutubeAPI,181
"Yaariyan: ABCD - Trending Version (Lyrics) | Yo Yo Honey Singh | Divya Khossla | Himansh K, Rakul P",2025-03-22,69145,6406,Music,454,10,YoutubeAPI,182
Mehsoos (Song)💘 Shushant & Viidhi | Abhay Jodhpurkar | Pintu Ki Pappi | #YTShortsIndia,2025-03-22,32244,1004,Music,20,10,YoutubeAPI,183
"Pintu Ki Pappi: Mehsoos (Song) | Shushant, Viidhi | Abhay Jodhpurkar | Ankit, Abhinav | Raman R",2025-03-22,1015895,2208,Music,203,10,YoutubeAPI,184
Yo Yo Honey Singh Arriving in SWAG😍🔥 | Shopping List | Leo Grewal,2025-03-22,69562,5090,Music,60,10,YoutubeAPI,185
"Tu Hi Mera (Lyrical Video): Mithoon,Meghana | Divya Khossla | Sayeed Q | Tu Hi Mere Rab Ki Tarha Hai",2025-03-22,13994,307,Entertainment,32,24,YoutubeAPI,186
Neelkamal Singh & Sunny Leone😍🔥 with Ladki Deewani Song | #YTShorts,2025-03-22,384073,24262,Music,220,10,YoutubeAPI,187
Ladki Deewani (Music Video): Neelkamal Singh | Sunny Leone | R Jay Kang | Ashutosh | T-Series,2025-03-22,10709560,448538,Music,25311,10,YoutubeAPI,188
"Yaariyan: Baarish - Trending Version (Lyrics): Himansh K, Rakul P | Divya K | Mohd. Irfan | Mithoon",2025-03-22,29540,769,Music,102,10,YoutubeAPI,189
"TIK TIK (Full Audio) : DYSTINCT, Vishal Mishra, Jacqueline | Tanishk, Kumaar, Amrita, YAM, Unleaded",2025-03-22,40435,1048,Music,101,10,YoutubeAPI,190
"The Diplomat: Naina (Lyrics) John Abraham | Varun Jain, Romy, Anurag Saikia | Kausar M | Bhushan K",2025-03-22,148714,3956,Music,209,10,YoutubeAPI,191
Raat (Full Audio): Shen B | New Hindi Song | T-Series,2025-03-22,14816,229,Music,49,10,YoutubeAPI,192
Maro Dev Bapu Sevalal (Lyrical Video): Amruta Fadnavis | Kaamod Subhash | Nilesh Jalamkar | T-Series,2025-03-22,10904,267,Music,58,10,YoutubeAPI,193
"Superstar (Film Version)😍 Abhishek A Bachchan, Nora Fatehi & Inayat Verma | #YTShortsIndia",2025-03-22,64650,1676,Music,26,10,YoutubeAPI,194
Ignorance Is a Choice,2025-03-22,9345,538,Howto & Style,25,26,YoutubeAPI,195
Will Retirement Even Exist For Millennials? | Asked & Answered,2025-03-22,25867,1276,Howto & Style,276,26,YoutubeAPI,196
How To Build An Anti-Consumerist Budget,2025-03-22,47160,1278,Howto & Style,171,26,YoutubeAPI,197
Congrats on…Parenting?,2025-03-22,59305,5699,Howto & Style,292,26,YoutubeAPI,198
Time For a Reality Check,2025-03-22,12429,1257,Howto & Style,30,26,YoutubeAPI,199
"I’m $60,000 In Debt Because Of My Husband | Asked & Answered",2025-03-22,88156,2792,Howto & Style,402,26,YoutubeAPI,200
Being Child-Free Isn’t a Phase,2025-03-22,59017,6032,Howto & Style,461,26,YoutubeAPI,201
"it's lowkey giving recession, i fear",2025-03-22,373453,20108,Howto & Style,2282,26,YoutubeAPI,202
How To Avoid Being a Bitter Betty,2025-03-22,24768,3230,Howto & Style,83,26,YoutubeAPI,203
Retirement? In This Economy?😂,2025-03-22,15880,1075,Howto & Style,52,26,YoutubeAPI,204
The Classism of Travel Culture,2025-03-22,50968,7260,Howto & Style,460,26,YoutubeAPI,205
Rich Friend vs. Poor Friend,2025-03-22,8156,564,Howto & Style,13,26,YoutubeAPI,206
Who Gets a Pass for Being Rich?,2025-03-22,38956,2630,Howto & Style,68,26,YoutubeAPI,207
Set Plans in Motion Now,2025-03-22,7479,591,Howto & Style,3,26,YoutubeAPI,208
When We Thought The Future Would be Fine,2025-03-22,47997,3862,Howto & Style,137,26,YoutubeAPI,209
"Show Up, Be Present",2025-03-22,51601,5951,Howto & Style,158,26,YoutubeAPI,210
Is ‘Equal Partnership’ in Marriage a Scam?,2025-03-22,50962,3490,Howto & Style,129,26,YoutubeAPI,211
2025 Oscars Had Some… Moments,2025-03-22,35101,2876,Howto & Style,168,26,YoutubeAPI,212
"""Is My Broke Friend Jealous Of Me?"" | Asked & Answered",2025-03-22,113206,3710,Howto & Style,723,26,YoutubeAPI,213
hi from your resident rich girl :),2025-03-22,151408,13056,Howto & Style,2062,26,YoutubeAPI,214
You Don’t Have to Sell Your Soul to Invest,2025-03-22,7158,423,Howto & Style,13,26,YoutubeAPI,215
Working Class Exhaustion is a Control Tactic,2025-03-22,29468,4231,Howto & Style,111,26,YoutubeAPI,216
"It's Not Left or Right, It's Up or Down",2025-03-22,265958,10913,Howto & Style,1052,26,YoutubeAPI,217
"Hope for the Best, But Have an Exit",2025-03-22,34767,3627,Howto & Style,155,26,YoutubeAPI,218
Financial Planning…But Make it Poly,2025-03-22,48906,3768,Howto & Style,233,26,YoutubeAPI,219
Your Wallet is a Political Tool—Use It Wisely,2025-03-22,62963,5299,Howto & Style,124,26,YoutubeAPI,220
Your CEO Hates Their Life and Wants You to Hate Yours Too,2025-03-22,13230,1946,Howto & Style,71,26,YoutubeAPI,221
Is Trump Going To Destroy The Banks? | Asked & Answered,2025-03-22,113792,5438,Howto & Style,570,26,YoutubeAPI,222
Friendship is a Privilege,2025-03-22,71557,7700,Howto & Style,327,26,YoutubeAPI,223
The Hidden Crisis: Men With No Close Friends,2025-03-22,87820,11389,Howto & Style,592,26,YoutubeAPI,224
"If You’re Always the Planner, Watch This",2025-03-22,47746,4157,Howto & Style,115,26,YoutubeAPI,225
"Your Wedding is a Celebration, Not a Shakedown",2025-03-22,42218,5965,Howto & Style,203,26,YoutubeAPI,226
"Dressing with Purpose, Not for Trends",2025-03-22,31759,2882,Howto & Style,131,26,YoutubeAPI,227
